sample_name	Program	Cruise	RVAE_ID	Cast	Niskin	Year	Month	yyyymmdd	decy	time(UTC)	latN	lonW	Depth	Nominal_Depth	Temp	CTD_S	CO2	Alk	NO3	NO2	PO4	SiO4	POC	PON	TOC	TN	Bact	oxygen	Sunrise	Sunset	MLD_dens125	DCM	Season	vert_bin
10357_80	BATS	10357	EN631	7	5	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	80.159	80	19.85592698	36.69855997	2089.8	2404.7	0	0.02	0	0.6	20.98	4.29	60.1	5.9	4.9	224.0921965	1037	2218	241.1711	104.2446	Winter	Photic
10357_120	BATS	10357	EN631	7	7	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	119.835	120	19.77702698	36.69419832	2094.5	2403.6	0.65	0.156	0	0.89	12.72	3.16	57	5.8	4.1	221.0027992	1037	2218	241.1711	104.2446	Winter	Photic
10357_160	BATS	10357	EN631	7	9	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	160.309	160	19.76902698	36.69501102	2096.4	2411.1	0.8	0.107	0	0.92	7.87	1.98	54.8	5.6	2.6	220.9204855	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_200	BATS	10357	EN631	7	11	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	200.31	200	19.77832698	36.71086342	2098.2	2405	1.04	0.039	0	1	6.33	1.68	50.2	4.6	2.6	218.605995	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_250	BATS	10357	EN631	7	13	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	250.948	250	19.36182698	36.65731856	2111	2402.2	2.48	0.02	0.08	1.21	8.28	2.21	45.6	4.6	1.8	203.1955826	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_300	BATS	10357	EN631	7	15	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	299.873	300	19.04702698	36.6335616	2113.4	2400.3	2.61	0.02	0.12	1.3	4.05	0.69	45.4	5.2	1.3	203.0828626	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_500	BATS	10357	EN631	7	17	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	500.344	500	17.18432698	36.35478566	2137.2	2385	7.4	0.02	0.42	2.65	4.93	0.54	46.2	8.7	0.9	180.061851	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_600	BATS	10357	EN631	7	19	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	599.698	600	14.90642698	35.97351112	2154.6	2366.9	12.17	0.02	0.73	4.85	6.26	0.69	46.9	13.1	1.2	172.6956099	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_800	BATS	10357	EN631	7	21	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	799.659	800	10.94602698	35.40579771	2183.9	2332.2	21.34	0.01	1.34	11.86	7.44	0.73	44.6	23.8	1	148.0237207	1037	2218	241.1711	104.2446	Winter	Aphotic
10357_1000	BATS	10357	EN631	7	23	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	1000.38	1000	7.192926979	35.15136706	2182.7	2324.3	21.13	0.01	1.35	13.74	4.85	0.69	43.8	21.7	0.7	188.584312	1037	2218	241.1711	104.2446	Winter	Aphotic
10358_1	BATS	10358	AE1905	24	1	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	3.101	1	21.99374956	36.88527796	2084.7	2413.2	0	0.01	0	0.88	25.19	4.56	65.6	3.9	3	216.5564645	957	2239	50.6395	74.4662	Spring	Photic
10358_40	BATS	10358	AE1905	24	4	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	40.091	40	21.94874956	36.87907734	2085.5	2416.4	0	0	0	0.85	18.89	3.33	68.2	5.5	3.9	215.9796336	957	2239	50.6395	74.4662	Spring	Photic
10358_80	BATS	10358	AE1905	24	7	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	99.997	100	19.93774956	36.71469666	2101.3	2401.7	0.45	0.117	0	0.79	19.24	3.92	55.9	5.7	3.8	220.7422569	957	2239	50.6395	74.4662	Spring	Photic
10358_120	BATS	10358	AE1905	24	8	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	119.873	120	19.86244956	36.70819738	2099.7	2405.2	0.47	0.098	0	0.8	17.39	3.6	60.7	5.8	3.2	217.222484	957	2239	50.6395	74.4662	Spring	Photic
10358_160	BATS	10358	AE1905	24	10	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	159.846	160	19.75644956	36.69864669	2097.9	2403.7	0.6	0.039	0	0.87	10.3	1.78	56.8	5.9	2.3	214.5126854	957	2239	50.6395	74.4662	Spring	Aphotic
10358_200	BATS	10358	AE1905	24	11	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	201.118	200	19.32694956	36.648908	2112	2395.5	2.37	0.02	0.08	1.13	8.98	1.65	52.3	5.5	1.8	198.9104528	957	2239	50.6395	74.4662	Spring	Aphotic
10358_250	BATS	10358	AE1905	24	13	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	250.308	250	19.08034956	36.63105677	2113.4	2393.3	2.93	0.01	0.12	1.28	9.73	0.03	52.4	6.5	2	202.7296666	957	2239	50.6395	74.4662	Spring	Aphotic
10358_300	BATS	10358	AE1905	24	15	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	300.182	300	18.82664956	36.60460073	2115.9	2387.2	3.37	0.01	0.14	1.38	6.37	0.62	49.5	6.2	1	198.51425	957	2239	50.6395	74.4662	Spring	Aphotic
10358_500	BATS	10358	AE1905	24	18	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	501.132	500	16.19184956	36.18658067	2149.6	NA	9.63	NA	0.52	3.43	6.11	0.84	49	11.7	0.9	175.4200883	957	2239	50.6395	74.4662	Spring	Aphotic
10358_600	BATS	10358	AE1905	24	19	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	602.089	600	14.16554956	35.85439838	2156.8	2353.1	13.73	0.01	0.78	5.62	8.05	1.88	40.5	16.1	0.8	166.8543457	957	2239	50.6395	74.4662	Spring	Aphotic
10358_800	BATS	10358	AE1905	24	21	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	802.483	800	10.09584956	35.33750721	2184.1	2326.4	21.31	0	1.3	12.09	4.05	1.23	45.5	23.2	0.6	153.425225	957	2239	50.6395	74.4662	Spring	Aphotic
10358_1000	BATS	10358	AE1905	24	23	2019	4/12/19	20190412	2019.278154	1238	31.66347833	64.168435	1001.489	1000	6.88594956	35.15243256	2185.7	2322.1	21.13	0	1.33	13.84	6.43	1.44	47.6	22.5	0.3	192.0963871	957	2239	50.6395	74.4662	Spring	Aphotic
20358_1	BATS	20358	AE1906	2	1	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	7.422	1	21.60593766	36.81032052	2089.2	2402.9	0	0	0	0.74	21.95	6.12	59.9	3.2	3.6	222.9407797	946	2245	40.7111	94.3191	Spring	Photic
20358_40	BATS	20358	AE1906	2	3	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	40.738	40	20.69253766	36.70594873	2088.4	2402.9	0	0	0	0.73	27.06	2.89	59.6	5	3.9	224.9346789	946	2245	40.7111	94.3191	Spring	Photic
20358_80	BATS	20358	AE1906	2	6	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	79.809	80	19.95763766	36.70079545	2090.3	2403.3	0	0	0	0.71	27.17	4.24	61.3	4.5	3.9	217.2444687	946	2245	40.7111	94.3191	Spring	Photic
20358_120	BATS	20358	AE1906	2	7	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	119.978	120	19.66353766	36.6847422	2099.9	2389.9	1.33	0.029	0.04	0.92	17.68	3.33	51	4.8	3.6	212.4497647	946	2245	40.7111	94.3191	Spring	Photic
20358_160	BATS	20358	AE1906	2	9	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	159.935	160	19.30683766	36.65101284	2110	2400.2	2.23	0.01	0.07	1.03	6.36	1.39	52.8	7.3	2.2	203.6932496	946	2245	40.7111	94.3191	Spring	Aphotic
20358_200	BATS	20358	AE1906	2	11	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	202.496	200	19.05643766	36.63000587	2114.1	2391.8	2.85	0	0.11	1.18	5.47	1.98	55.6	5.1	2	202.8885652	946	2245	40.7111	94.3191	Spring	Aphotic
20358_250	BATS	20358	AE1906	2	13	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	250.386	250	18.86813766	36.61571435	2117.4	2383.4	3.06	0	0.13	1.24	7.33	3.92	51.2	7.1	1.5	202.8621499	946	2245	40.7111	94.3191	Spring	Aphotic
20358_300	BATS	20358	AE1906	2	15	2019	4/21/19	20190421	2019.303489	1834	31.67116333	64.15397333	298.506	300	18.55673766	36.5717539	2122	2385.7	3.85	0	0.17	1.42	6.05	1.32	48.5	6.1	0.9	198.1337515	946	2245	40.7111	94.3191	Spring	Aphotic
10359_1	BATS	10359	AE1909	20	1	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	4.576	1	23.21357716	36.92092945	2077.3	2402.2	0	0	0	0.88	24.68	3.64	67.3	3.7	3.3	216.6314314	923	2302	42.6972	130.0493	Spring	Photic
10359_40	BATS	10359	AE1909	20	3	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	38.712	40	22.26137716	36.85488679	2089.6	2415.9	0	0	0	0.81	21.12	3.15	68.5	3.1	3.8	223.2694173	923	2302	42.6972	130.0493	Spring	Photic
10359_80	BATS	10359	AE1909	20	5	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	80.718	80	21.53917716	36.84642107	2086.3	2406.3	0.2	0	0	0.8	13.42	2.72	68.3	4	4.4	221.5120927	923	2302	42.6972	130.0493	Spring	Photic
10359_120	BATS	10359	AE1909	20	7	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	118.948	120	21.10717716	36.82890813	2094.7	2404.4	0	0	0	0.79	74.79	16.82	56.2	4.2	3.2	218.6545508	923	2302	42.6972	130.0493	Spring	Photic
10359_160	BATS	10359	AE1909	20	9	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	160.114	160	20.41517716	36.74917971	2102.9	2396.4	0.9	0.039	0	0.83	12.66	2.84	55.4	4.4	2.7	210.4139735	923	2302	42.6972	130.0493	Spring	Aphotic
10359_200	BATS	10359	AE1909	20	11	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	200.114	200	19.81137716	36.69710721	2112	2390	1.89	0.01	0.06	1	8.39	1.25	54.6	5.3	2.7	209.7642511	923	2302	42.6972	130.0493	Spring	Aphotic
10359_250	BATS	10359	AE1909	20	13	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	250.496	250	19.28017716	36.64771805	2113.9	2390.3	2.81	0.01	0.11	1.15	6.9	1.43	54.1	5.7	2	203.2646041	923	2302	42.6972	130.0493	Spring	Aphotic
10359_300	BATS	10359	AE1909	20	15	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	297.693	300	18.99897716	36.62554148	2114.2	2392.3	2.79	0.01	0.07	1.3	5.15	1.12	50.6	6.5	1.2	204.6862185	923	2302	42.6972	130.0493	Spring	Aphotic
10359_500	BATS	10359	AE1909	20	17	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	500.497	500	16.91467716	36.3145582	2138.1	2371.3	8.1	0	0.39	2.84	5.68	0.79	46	10.3	1	182.8435901	923	2302	42.6972	130.0493	Spring	Aphotic
10359_600	BATS	10359	AE1909	20	19	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	599.68	600	14.94447716	35.99266112	2150.7	2358.8	12.14	0.01	0.65	4.73	4.25	0.75	47.5	14.7	1	177.7513108	923	2302	42.6972	130.0493	Spring	Aphotic
10359_800	BATS	10359	AE1909	20	21	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	800.314	800	10.60277716	35.38236483	2181.8	2334.3	21.05	0.01	1.26	11.4	4.83	0.95	43.7	21.4	0.7	151.6866856	923	2302	42.6972	130.0493	Spring	Aphotic
10359_1000	BATS	10359	AE1909	20	23	2019	5/16/19	20190516	2019.370139	225	31.66848667	64.16726	1000.58	1000	7.23567716	35.14258536	2183.3	2321.1	22.21	0	1.4	14.76	3.24	0.15	43	24.8	0.8	180.4853633	923	2302	42.6972	130.0493	Spring	Aphotic
10360_1	BATS	10360	AE1912	19	1	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	2.562	1	24.67279064	36.7714181	2085.1	2409.9	0	0	0	0.69	22	3.79	62.7	3.5	4.5	214.5768537	914	2315	11.9164	91.3413	Summer	Photic
10360_40	BATS	10360	AE1912	19	3	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	39.722	40	22.26289064	36.78424638	2082.5	2411.4	0.06	0	0	0.76	24.69	3.91	64.4	3.6	5	224.0639953	914	2315	11.9164	91.3413	Summer	Photic
10360_80	BATS	10360	AE1912	19	5	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	79.754	80	20.67909064	36.73750858	2085.2	2409.6	0.04	0	0	0.78	27.32	4.88	61.3	4.5	5.3	220.4637836	914	2315	11.9164	91.3413	Summer	Photic
10360_100	BATS	10360	AE1912	19	7	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	102.041	100	20.24639064	36.66211611	2090.8	2406.2	0.04	0	0	0.67	25.53	4.94	59.6	4.3	5.4	216.8732624	914	2315	11.9164	91.3413	Summer	Photic
10360_120	BATS	10360	AE1912	19	9	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	122.039	120	20.18119064	36.70714169	2096.3	2402.3	0.45	0.127	0	0.65	20.79	4.51	51.9	4.3	4.9	212.530615	914	2315	11.9164	91.3413	Summer	Photic
10360_200	BATS	10360	AE1912	19	11	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	198.678	200	19.39979064	36.66892303	2103.1	2392.8	1.62	0.01	0.06	0.99	7.86	1.95	48.1	4.1	2.8	211.2151336	914	2315	11.9164	91.3413	Summer	Aphotic
10360_250	BATS	10360	AE1912	19	13	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	250.353	250	19.22949064	36.66460644	2105.2	2398.8	1.77	0.01	0.07	1.06	7.54	2.5	50.9	4.8	2.3	213.1185978	914	2315	11.9164	91.3413	Summer	Aphotic
10360_300	BATS	10360	AE1912	19	15	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	299.533	300	19.12359064	36.65734564	2105.8	2390.9	2.04	0.01	0.07	1.15	7.51	1.71	54.3	5.1	1.4	215.5285069	914	2315	11.9164	91.3413	Summer	Aphotic
10360_400	BATS	10360	AE1912	19	17	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	399.199	500	18.90359064	36.63927454	2128.2	2383.3	5.29	0.01	0.26	1.93	10.43	1.01	50.8	8.1	1	214.1754656	914	2315	11.9164	91.3413	Summer	Aphotic
10360_600	BATS	10360	AE1912	19	19	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	600.097	600	16.87579064	36.30382705	2143.3	2374.2	8.57	0	0.45	3.05	6.93	0.69	49.3	11.2	1	179.8927083	914	2315	11.9164	91.3413	Summer	Aphotic
10360_800	BATS	10360	AE1912	19	21	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	803.057	800	11.87369064	35.53623811	2170.7	2345.2	17.44	0.01	1.04	8.13	4.41	0.67	46.3	21	0.8	155.8570433	914	2315	11.9164	91.3413	Summer	Aphotic
10360_1000	BATS	10360	AE1912	19	23	2019	6/9/19	20190609	2019.437869	1944	31.66586167	64.16924833	998.545	1000	7.87799064	35.1737314	2190.1	2331	22.31	0.01	1.39	13.94	4.77	NA	47.8	24.3	0.8	173.927421	914	2315	11.9164	91.3413	Summer	Aphotic
10361_1	BATS	10361	AE1917	19	1	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	3.339	1	27.95302496	36.76059646	2076.7	2409.8	0	0	0	0.71	22.67	4.18	69.8	3.7	3.2	201.7092518	927	2317	11.9168	93.3268	Summer	Photic
10361_40	BATS	10361	AE1917	19	4	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	39.764	40	22.50802496	36.71518048	2079.9	2409.7	0	0	0	0.56	23.27	3.87	64.8	4.4	4.6	228.4264999	927	2317	11.9168	93.3268	Summer	Photic
10361_80	BATS	10361	AE1917	19	6	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	80.647	80	20.15362496	36.68361551	2091.3	2407.5	0	0	0	0.6	9.83	2.37	67.3	4.3	3.7	226.6315529	927	2317	11.9168	93.3268	Summer	Photic
10361_120	BATS	10361	AE1917	19	8	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	119.854	120	19.56662496	36.67426887	2104.8	2406	1.09	0.156	0	0.85	18.03	4.11	52.6	4.2	3.2	211.0506193	927	2317	11.9168	93.3268	Summer	Photic
10361_160	BATS	10361	AE1917	19	10	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	159.667	160	19.36162496	36.67994554	2103.1	2405.6	1.65	0.01	0.06	0.98	9.37	1.53	57.9	4.4	2.3	212.1633367	927	2317	11.9168	93.3268	Summer	Aphotic
10361_200	BATS	10361	AE1917	19	11	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	200.345	200	19.29962496	36.69463374	2106.1	2411.8	1.62	0.01	0.08	0.91	14.02	2.55	51.3	4.9	2.6	214.7466783	927	2317	11.9168	93.3268	Summer	Aphotic
10361_250	BATS	10361	AE1917	19	13	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	249.899	250	19.27352496	36.6980014	2102.4	2407.2	1.57	0	0.06	0.94	7.01	1.41	54.5	4.3	2.1	214.9134298	927	2317	11.9168	93.3268	Summer	Aphotic
10361_300	BATS	10361	AE1917	19	15	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	300.041	300	19.21032496	36.68629699	2104.3	2405.8	1.81	0.01	0.05	1.15	4.09	1.02	59.1	5.2	1.2	213.1891136	927	2317	11.9168	93.3268	Summer	Aphotic
10361_500	BATS	10361	AE1917	19	18	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	501.953	500	18.19572496	36.52579487	2120.6	2397.5	4.23	0	0.18	1.66	3.7	0.5	48.2	6.6	1	194.5201344	927	2317	11.9168	93.3268	Summer	Aphotic
10361_600	BATS	10361	AE1917	19	19	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	596.51	600	16.52892496	36.2353958	2144.8	2388.3	9.21	0	0.48	3.25	0.76	0.26	48.4	10.3	1	177.6386447	927	2317	11.9168	93.3268	Summer	Aphotic
10361_800	BATS	10361	AE1917	19	21	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	800.643	800	11.84152496	35.51642521	2175.6	2341.3	18.25	0	1.1	9.2	NA	NA	48.3	21.2	0.8	147.6520865	927	2317	11.9168	93.3268	Summer	Aphotic
10361_1000	BATS	10361	AE1917	19	23	2019	7/18/19	20190718	2019.542618	120	31.66408167	64.1669	998.896	1000	7.80852496	35.14831271	2188.7	2321.2	22.55	0	1.41	14.32	NA	0.1	46.1	22.4	1	169.9014031	927	2317	11.9168	93.3268	Summer	Aphotic
10362_1	BATS	10362	AE1921	22	1	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	2.786	1	28.83415488	36.33901577	2049	2373.9	0	0	0	1	25.17	4.36	66.8	3.7	4.3	199.3889503	949	2250	17.8743	319.5168	Summer	Photic
10362_40	BATS	10362	AE1921	22	3	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	39.427	40	27.45525488	36.40605727	2054.6	2388.5	0	0	0	1.05	26.65	4.84	66.8	3.6	3	204.8236327	949	2250	17.8743	319.5168	Summer	Photic
10362_80	BATS	10362	AE1921	22	5	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	80.867	80	24.58925488	36.68180762	2077.8	2400.3	0.14	0.039	0	0.86	29.78	5.74	58.1	4.3	4.3	202.5464122	949	2250	17.8743	319.5168	Summer	Photic
10362_120	BATS	10362	AE1921	22	7	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	119.877	120	22.45335488	36.75571696	2098.1	2405.8	1.13	0.02	0.03	0.74	10.02	2.31	51.6	4.7	3.6	211.8891295	949	2250	17.8743	319.5168	Summer	Photic
10362_160	BATS	10362	AE1921	22	9	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	161.227	160	20.27375488	36.71068659	2104.5	2398.9	1.13	0.02	0.03	0.79	8.24	1.78	51.3	4.3	2.8	207.0625184	949	2250	17.8743	319.5168	Summer	Aphotic
10362_200	BATS	10362	AE1921	22	11	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	199.588	200	19.76395488	36.69475666	2107.2	1855.1	1.89	0.01	0.07	0.99	5.9	1.77	49.2	5.5	2.8	205.1899022	949	2250	17.8743	319.5168	Summer	Aphotic
10362_250	BATS	10362	AE1921	22	13	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	250.865	250	19.39345488	36.67091085	2109.2	2399.5	2.16	0.01	0.08	1.05	5.97	0.81	50.3	3.9	1.9	204.8939775	949	2250	17.8743	319.5168	Summer	Aphotic
10362_300	BATS	10362	AE1921	22	15	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	301.334	300	19.13445488	36.64291056	2110.7	2402.7	2.36	0	0.09	1.11	2.7	0.54	50.3	5.5	1.6	203.3053184	949	2250	17.8743	319.5168	Summer	Aphotic
10362_500	BATS	10362	AE1921	22	17	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	503.827	500	17.48475488	36.40747879	2127.6	2391.2	5.33	0.01	0.25	2.03	7.63	0.34	43.5	7	0.9	182.2766237	949	2250	17.8743	319.5168	Summer	Aphotic
10362_600	BATS	10362	AE1921	22	19	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	601.302	600	16.38475488	36.21557547	2139.9	2381.5	8.35	0.01	0.25	2.94	4.72	1.1	43.5	9.3	1.2	175.6791659	949	2250	17.8743	319.5168	Summer	Aphotic
10362_800	BATS	10362	AE1921	22	21	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	806.453	800	11.63295488	35.49560744	2181.5	2348.5	20.3	0.01	0.99	10.26	5.36	0.98	43.8	20.1	1.1	149.4145114	949	2250	17.8743	319.5168	Summer	Aphotic
10362_1000	BATS	10362	AE1921	22	23	2019	8/21/19	20190821	2019.637348	1510	31.66623333	64.16698	1003.218	1000	7.33325488	35.12935055	2184.2	2325	22.09	0.01	1.02	13.98	3.53	0.94	40.9	24.9	1	179.0809297	949	2250	17.8743	319.5168	Summer	Aphotic
10363_1	BATS	10363	AE1923	23	1	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	3.038	1	29.03087336	36.5676905	2049.4	2393.3	0	0	0	0.86	19.78	3.8	69.4	4.1	NA	196.2103669	1002	2225	31.7758	115.1623	Summer	Photic
10363_40	BATS	10363	AE1923	23	3	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	39.608	40	25.57567336	36.6877714	2070.8	2405.3	0	0	0	0.73	26.11	3.98	69.5	4.1	NA	218.9758538	1002	2225	31.7758	115.1623	Summer	Photic
10363_80	BATS	10363	AE1923	23	5	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	80.308	80	21.87917336	36.75879893	2086.1	2407	0	0	0	0.63	13.38	2.16	64	3.4	NA	220.3519876	1002	2225	31.7758	115.1623	Summer	Photic
10363_120	BATS	10363	AE1923	23	7	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	120.008	120	20.48737336	36.73261143	2108.8	2404.2	0.29	0.059	0	0.73	15.66	2.21	54.8	3.5	NA	197.4104923	1002	2225	31.7758	115.1623	Summer	Photic
10363_160	BATS	10363	AE1923	23	9	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	159.56	160	19.71897336	36.68329036	2105.8	2412.3	1.88	0.01	0.05	0.99	9.59	1.12	53.5	6	NA	204.6491679	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_200	BATS	10363	AE1923	23	11	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	200.405	200	19.37277336	36.66337089	2114.8	2402	2.6	0	0.1	1.09	6.57	NA	46.2	4.9	NA	203.0365665	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_250	BATS	10363	AE1923	23	13	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	249.93	250	19.14037336	36.65481538	2116.3	2398.6	2.94	0	0.12	1.19	6.26	0.95	50.6	5.2	NA	206.9874376	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_300	BATS	10363	AE1923	23	15	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	301.116	300	18.89017336	36.62504131	2118.9	2395.6	3.58	0.01	0.16	1.5	5.16	0.67	47.5	5.7	NA	205.9819714	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_500	BATS	10363	AE1923	23	17	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	501.732	500	16.57497336	36.25511381	2139.1	2373.1	8.67	0.01	0.28	3.07	3.39	0.26	47.2	12.4	NA	176.701787	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_600	BATS	10363	AE1923	23	19	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	602.621	600	14.76397336	35.94780459	2158.4	2355	13.8	0	0.8	5.61	4.49	0.64	59.2	14.9	NA	167.3298475	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_800	BATS	10363	AE1923	23	21	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	800.86	800	10.07147336	35.29731405	2192.1	2323.9	24.24	0	1.07	14.08	4.8	1.5	43.6	25.1	NA	140.3275937	1002	2225	31.7758	115.1623	Summer	Aphotic
10363_1000	BATS	10363	AE1923	23	23	2019	9/11/19	20190911	2019.694842	1449	31.66655833	64.16570167	1001.261	1000	6.66577336	35.1174776	2182.6	2317.7	20.92	0	1.37	13.56	2.69	1.62	44.3	22	NA	196.5085787	1002	2225	31.7758	115.1623	Summer	Aphotic
10364_1	BATS	10364	AE1927	21	1	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	2.646	1	25.9698112	36.65647351	2060.5	2397.4	0	0	0	0.83	24.07	3.62	71.6	3.9	5.1	203.9187728	1030	2131	52.6259	100.2747	Summer	Photic
10364_40	BATS	10364	AE1927	21	3	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	40.134	40	26.0786112	36.72344562	2060.9	2396	0	0	0	0.77	19.93	3.62	69.9	3.3	4.9	204.1423123	1030	2131	52.6259	100.2747	Summer	Photic
10364_80	BATS	10364	AE1927	21	5	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	81.093	80	22.2648112	36.82996025	2080.4	2399.5	0	0	0	0.67	20.37	4.04	64.6	3.8	4.8	225.7625222	1030	2131	52.6259	100.2747	Summer	Photic
10364_120	BATS	10364	AE1927	21	7	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	119.778	120	20.6547112	36.76991032	2105.3	2394.7	0.08	0.068	0	0.73	14.95	2.64	60.9	3.4	4	206.9357973	1030	2131	52.6259	100.2747	Summer	Photic
10364_160	BATS	10364	AE1927	21	9	2019	10/24/19	20191024	2019.812089	954	31.66623833	64.16570167	160.319	160	19.6961112	36.6840492	2115.5	2409	1	0.02	0	0.94	10.68	1.12	54.9	4.1	3.1	201.9482462	1030	2131	52.6259	100.2747	Summer	Aphotic
